text_clean,sentiment,score
trendingin 1,negative,0.4677806794643402
nonton asa gabisa ngitung woyy,negative,0.9035855531692505
acara2 gin trend,positive,0.6595954895019531
kerennnnnnnnnn,positive,0.9970725774765015
wahhhh kerennnnn,positive,0.9964075684547424
trend,positive,0.8406150937080383
keren banget,positive,0.997103750705719
kelnjutan,negative,0.8793443441390991
x toktok viral done sehhhhh,negative,0.9256114959716797
gokillllll,positive,0.9849204421043396
iiii maasyaaallah keren keren bngettttt bangga kaliannn,positive,0.9890716075897217
wallah anak tk nonton langsung soal matematika baguuusss lanjut sukses ruang guru,positive,0.797012984752655
merindinggggggg,negative,0.9377361536026001
banget komenan serta gausah banyak2 kasih lihat selesaiin moga editing episode2 acara gin gausah kasih gimmick bumbu2 dr komentar bagus yaaa,positive,0.9812213778495789
ruang guru buat anak bangsa moga karya2 indah cipta anak2 bangsa,positive,0.9765512943267822
wiiwiwiiwui,positive,0.6724236011505127
eps 2 tayang,neutral,0.9608898758888245
extreme addition 1 2678 extreme addition 2 1618 extreme addition 3 4609,neutral,0.9788427352905273
masuk trend nih kocak yutuubb,positive,0.9670408964157104
vicky ipb,neutral,0.8769570589065552
keren keren banget allah ikut bangga,positive,0.9951334595680237
keren keren banget elim keren keren kokk sumpahh kakkk banget kaliaaann,positive,0.9951913356781006
parah bangettt keren trend kereennnn banngettttt,negative,0.953272819519043
aaaa kerenn,positive,0.995647132396698
moga indonesia variety show kualitas gin moga balance serta kasi cuman orang teman diskusi,positive,0.4383563995361328
masuk trend,positive,0.9896705746650696
tuh didik,positive,0.5537222027778625
sumpah aaaaa sabar lihat oxford kaist,positive,0.9944255352020264
mahasiswa indonesia keren keren banget sumpah iri banget,negative,0.9942812919616699
baguss banget acaranyaaaaa,positive,0.9966363906860352
banyak acara kayagini,positive,0.8038267493247986
nonton ngetes lihat ronde 2 20 53 ronde 3 30 41 selamat coba,neutral,0.9222946166992188
1 glagah anjing,negative,0.9488199353218079
simak,neutral,0.8784112930297852
farmasi gk,negative,0.9096433520317078
yahhhh tinggal,neutral,0.6599851846694946
eliminasi teman teman great emang rezeki aja semangat adek2,positive,0.9874211549758911
kerennnnnn,positive,0.9970990419387817
yesaya kocag deh,negative,0.9948234558105469
tambah stanford mit harvard cambride princeton,neutral,0.9953328967094421
gk soal ttup tulis drumah pngen coba,neutral,0.6541516780853271
neng banget lihat orang pinter 0 47,positive,0.6768954396247864
neng banget lihat orang pinter,positive,0.9728772640228271
neng banget lihat orang pinter,positive,0.9728772640228271
nan,positive,0.5520075559616089
neng banget lihat orang pinter,positive,0.9728772640228271
love banget,positive,0.9958147406578064
ruangguru kasih trik2 cepat jawab university war serta trik2,neutral,0.9891329407691956
merindinggggg liatt orang orang pinterrr,negative,0.8554662466049194
good day someone put english subtitles international viewers thank,neutral,0.812782883644104
asikkk udh tanyang epsd min moga panjangg keren banget indonesia acara giniii,positive,0.9923467636108398
sbg emak anak smp motivasi semangat impi kuliahin ugm aamiin,positive,0.967348039150238
mantap banget edukasi,positive,0.9968631267547607
kreatif ngadai acara indonesia acara kualitas stuck,negative,0.9814140200614929
buset isi orang pintar god job,negative,0.9976683259010315
infoo eps 2 kapannn tayanggg,neutral,0.41809317469596863
konten mutu youtube 2024 keren ruang guru,positive,0.990180253982544
pecah bangett kerenn,positive,0.9065909385681152
tayang nih g sabar,negative,0.9139353632926941
kerennnn pollll merinding,positive,0.9020470380783081
gokilll keren bangett hahahhaha,positive,0.9950500130653381
banget gausah kasih gimik gimik ruang guru bagus banget soalnyaaaa,positive,0.9966590404510498
opening merinding banget asli acara keren jalan acara biar inspirasi anak jaman,positive,0.9136384725570679
min tolonh seringg bikin acara iniii,neutral,0.41297680139541626
nonton asa pas sekolah bner2 gk guna bgt nyesel banget kerja keras,negative,0.9070334434509277
please deg degann inu seruuuuu bangeeett woyyyy,positive,0.8385776877403259
university war korea,neutral,0.9499619007110596
acaraaa baguss konsep acara korea cemas gugat apa2,positive,0.9853176474571228
itb lulus rea lulus,negative,0.6336861252784729
31 54,neutral,0.5865925550460815
inti teliti aja bangga,positive,0.8478879332542419
harap acara kontes juara bidang apa,positive,0.47627782821655273
nonton asa remah remah momogi,negative,0.9687420725822449
deg2 nontonya,negative,0.9899643063545227
kerennn bangettt,positive,0.996955394744873
agh niru university war korea mah bikin program,neutral,0.43306270241737366
nonton otak kaya nyuruh nyerah asli hitung manual susah org ngerjain hitung hebat lolos tetep hebat lolos acara gampang tetep semangat,negative,0.5772878527641296
keren banget masyallah,positive,0.9969526529312134
kerennn bikin gin bagus,positive,0.9966350197792053
neng lihat orang pinter kaya gin,negative,0.7765026092529297
kerenn parahh,positive,0.8509517908096313
keren banget bikin acara gin sihhh ayoo buru eps 2,positive,0.9938461184501648
skip skip,positive,0.5464727282524109
go itb tuhan bangsa almamater,positive,0.7274986505508423
nana rea eliminasi,neutral,0.957963228225708
waaaahhh gila coyyy seru bangettt wkwk,positive,0.9965153932571411
merinding nontonnya bjierrrr kereeen bgttt banyakin acara acara kaya gin biar banyakk anak bangsa inspirasi motivasi didik acara bagus kualitas terimakasih ruang guru,positive,0.9860018491744995
episode 2nya tayang,neutral,0.7803550958633423
eps 2,neutral,0.603681206703186
ayo maju indonesia,positive,0.9773848652839661
lucu banget ih maxweelll arek suroboyo mbuanyol polll tertawa,positive,0.9688692092895508
merinding kali,positive,0.7441205978393555
usaha nomer menang bonus kalah coba,negative,0.996441662311554
trend share banyak nya linknya,neutral,0.7035795450210571
kerenn banget acara begini,positive,0.9959641695022583
asli keren acara,positive,0.9968906044960022
sabar nonton episode 2 muncul,positive,0.925458550453186
agas merinding sumpah gas nonton merinding sekolah yaaaa,negative,0.8749588131904602
tonton butuh indonesia moga tonton depan aamiinn,positive,0.7120486497879028
buset yng remedial malu jago aneh hati tonton indonesia,negative,0.9981038570404053
tonton edukatif good job ruang guru tim,neutral,0.6132055521011353
sayang banget kak nana ngundurin,positive,0.8917252421379089
parah banget trend,negative,0.9980097413063049
weehhhh kaisst gaess,positive,0.5984753370285034
merinding obrol orang pinter emang beda lihat ngobrol seru,positive,0.91180419921875
tonton kasih lihat agk,neutral,0.6685428023338318
seru banget gilakkkkk sukaaaa sukaaa,positive,0.9972291588783264
suka bnget sm acara bgini moga acara gin biar anak2 indonesia semangat prestasi,positive,0.9951989054679871
iklan skip,negative,0.9276360273361206
ngandalin otak strategi,negative,0.9546190500259399
orang orang pintar pintar banget,positive,0.9702683091163635
serta keren kereeenn suka acara diadain indo pas sd smarter 5th grader seru banget nontonnya ken banget diadain,positive,0.9979707598686218
nangisss merekaa keren bangettt menyalaaa abangkuu,positive,0.9847269058227539
kelaz,negative,0.5277165174484253
please ting,positive,0.5349220633506775
uny ta,positive,0.5168277025222778
hujat prestasi hujat hujat minimal kaca,negative,0.9718883037567139
keren banget,positive,0.997103750705719
pas ngejelasin cepat dongg nonton paham huhu,neutral,0.5180797576904297
keren wajib trend,positive,0.9962658286094666
terima kasih ruang guru,positive,0.8907712697982788
gokil,positive,0.9965227842330933
moga anak kakak yallah aamiin,positive,0.9233692288398743
min kasih subtitle inggris orng nonton,neutral,0.9843201041221619
keren,positive,0.9971580505371094
yah mang bijak indonesia ngak kurang sdm hebat sdm hebat ambil negara negara harga kualitas kuantitas sdm pleas jadi motivator indoensia maju indonesia emas tahun 2045 ayo bikin regulasi hukum indonesia lugas hukum m4ti koruptor karno 10 pemuda niscaya guncang dunia angin ayo anak muda bangun negri pleas negara maju indonesia emas bismilah,positive,0.7038378119468689
keren keren seruuu,positive,0.99702388048172
adek lolos sedih keren banget situ,negative,0.9901068210601807
wowwwww,positive,0.9927707314491272
lolos dr ui uang ip,neutral,0.8452350497245789
gakalah keren university war teman teman hasil lolos babak selamat yaahh teman teman hasil lolos acara tuhh sukses clash champions,positive,0.9890362620353699
kalah hujat,negative,0.9974448680877686
keren,positive,0.9971580505371094
respect ngewakilin kampus,positive,0.964436411857605
tolongggg keren x woiiii,positive,0.9105536937713623
oliv lihat,neutral,0.9886167645454407
aaa bagus nihh university war versi indonesia,positive,0.990419328212738
keren ide acara bginian mantap ruangguru,positive,0.9949786067008972
minggu 30 juni 2024 keren banget merinding,positive,0.9881051778793335
sukaaa,positive,0.9965621829032898
sabar episode,positive,0.9858842492103577
kerenn banget plsss ken pinterr kayaaa mrk,positive,0.9878722429275513
teman saing seru abisss orang pinterrr tunggu banyak2 episode,positive,0.9878273606300354
keren keren bangettt,positive,0.9967220425605774
bikin versi soshum sejarah geografi bahasa seru banget,positive,0.9907121062278748
endingnya asli kaget bejir semangat tunggu episode min,negative,0.9131474494934082
ko untirta gada wkkww,negative,0.9606996178627014
tunggu akhirnyaaaaa,positive,0.8845230937004089
aduh kak maxwell,negative,0.8587237596511841
keren adik2 40 org orang hebat salut,positive,0.9953857064247131
seru poll,positive,0.9942106008529663
moga motivasi anak anak bnyak pressure kuliah,positive,0.981217622756958
ken cuman sd moga khusus sd,neutral,0.9802070260047913
kerenn banget,positive,0.9965302348136902
ipk 4 buset kak ajar gimana,negative,0.9976181387901306
rea nana uh mundur andalankuuu,positive,0.9719203114509583
maaf banget salfok yaya alca istri bintang,negative,0.7308799028396606
nan,positive,0.5520075559616089
nan,positive,0.5520075559616089
tayangin yt cakup kalang,negative,0.9726186394691467
nana rea eliminasi lolos,neutral,0.9939709901809692
huwaaaaa keren bangettttt,positive,0.9958090782165527
gin bagus ditayangin ditv joget asli bagus ngasak otak nonton,positive,0.9186413884162903
tayang favorit sukses mahasiswa,positive,0.9865490794181824
pliss hujat pintar2 prestasi nasional international,positive,0.9222704768180847
kenal deh bikin merinding iri semangat,positive,0.9787026047706604
semangat guys seru banget nontoninnya gilakkk,positive,0.9959624409675598
gpa,neutral,0.6016779541969299
perempuan 15 scoupus kaleng kaleng liat pintar humble,neutral,0.9867043495178223
kerenn kerennn bangett siii orangg oranggg,positive,0.9874043464660645
sukaaa bangett acara ini,positive,0.9969969987869263
keinget university war korea deh versi indonesia moga suksess,positive,0.9599136710166931
lolos lolos hebaaattt bangga,positive,0.8269501328468323
kak saran tampil biar tonton hitung,neutral,0.9762955904006958
untung sempat buka untung semangat anak anak cinta hebat hebat,positive,0.9946708083152771
umur 25 nonton bikin semangat ajar upgrade moga viral motivasi,positive,0.9595227241516113
smoga turun kelak ikut acara kualitas,positive,0.9449443221092224
kak ibnu well,neutral,0.9665912985801697
excited banget,positive,0.9944063425064087
content semangat ruang guru,positive,0.9755708575248718
nyala ruang guruuu,positive,0.7475371956825256
banyak iklan,positive,0.5331852436065674
ihh gila merinding banget seruuu,negative,0.7134746313095093
otak insecure,negative,0.9817754030227661
ahh keren banget allah,positive,0.9959398508071899
kak maxwel lucu banget hahahaha,positive,0.9930784106254578
ub 1 bicara,neutral,0.9457142353057861
kompetisi bangga,positive,0.9921940565109253
seru banget ah keren semuaaaa,positive,0.9968385696411133
hebat hebat bangetttt,positive,0.9962218999862671
daftar cpns langsung lulus,neutral,0.9665870666503906
kaya test masuk astra otomotif cikarang,neutral,0.9964385032653809
wahh keren suka lihat inget ilmu padi,positive,0.9948211908340454
asli kereen banget sumpah lupa komen saking seru,positive,0.9955470561981201
semuanyaaaa kerennnn,positive,0.9972248077392578
hebat prestasi moga depa tayang beneran murni setting tahan ruang guru mantap,positive,0.9941532015800476
keren adik adikkuuu salam kuliah bas semester ipk nyampe 3 hihihi semangat juang,positive,0.9928425550460815
jerome titik,negative,0.9219831228256226
seru ayo trend,positive,0.9943615198135376
lolos babak papa keren,positive,0.9938704967498779
unsoed bjirr acara ampasss,neutral,0.9774631261825562
acara gni viral lihat anak2 negri adu mekanik ijin share,negative,0.9890432357788086
wawww,positive,0.9956778883934021
lolos semangat lolos semangat tuh pinter bikin nonton ken kaya kaliann pinter prestasi,positive,0.944767951965332
banget gitu doang,negative,0.9963486194610596
min kasi tips ngitungnya sama2 ajar,neutral,0.6069337129592896
baju gabisa bedain univ hiks,negative,0.9905785918235779
wajibbb trendinggg,positive,0.9817138314247131
sumpah seru banget acara bikin degdegan,positive,0.9958187937736511
nan,positive,0.5520075559616089
seruuu banget plsss banyakin yng kaya ginii,positive,0.9763662815093994
maa syaa allah keren banget moga kaya gitu aamiin,positive,0.9933614730834961
kerenn,positive,0.9957095384597778
seru banget moga acara,positive,0.9955111742019653
moga acara viral university war korea,positive,0.8028354644775391
widihhh keren banget mahh,positive,0.9967696666717529
cepat sembuh reaaaa,positive,0.9937578439712524
hitung segitu siii makan buku gimana,negative,0.9877505898475647
sumpah netes air mata mahasiswa2 pintar2 moga indonesia dpn maju generasi muda motivasi berperestasi,negative,0.5075446963310242
negeri seleksi nambah episode biar superior editor bikin serta lolos ronde 1 inferior,negative,0.6913416981697083
merinding guee coo pas lihat oxford,negative,0.9853649735450745
merinding guee coo pas lihat oxford,negative,0.9853649735450745
seruu bangett,positive,0.9965479969978333
kereen siiihh kin kontek ginii,positive,0.801802396774292
kereen baanget beneran one day kaya gin amiin,positive,0.9903106689453125
bnyak anak olimpiade ngeriiii,negative,0.9951344132423401
shakira loo pinter bangett,positive,0.9919559955596924
masyaallah kerennn bangettttt semogaaa ilmu makinn barokahhhhh,positive,0.9948883652687073
keren keren bangettttt,positive,0.9962952733039856
yesaya rippo cuk,negative,0.8875494599342346
bkeh gk yg tamat smp nonton acara jujur aki suka lihat acara,positive,0.9707481861114502
gk nyangka kakak vania masuk sponsor ruang guru,negative,0.7516796588897705
ditiktok udh kartu,negative,0.9431778788566589
anjing seru bangeet,positive,0.9869058728218079
berani ngehujat awas,negative,0.9826986789703369
trend gas,negative,0.5825914144515991
seru banget woilah,positive,0.9961994290351868
indonesia acara gin,neutral,0.8840320706367493
komen org sdm bagus,positive,0.9888834357261658
trendingkan woyyy,negative,0.9109089374542236
wajib trend saran tim ruang guru sub eng ditambahin biar orng nonton,neutral,0.8927451372146606
semangat kakak pilih masuk situ tuh deh hebat bangett,positive,0.9961048364639282
seru banget woyy,positive,0.9962518811225891
nonton asa bloon banget kuliah 4 ilmu nyantol,negative,0.5764603018760681
gacorrr gin banyakin chanel gift hp merek,neutral,0.9499629735946655
trend yah wajibb bangetttt trend,positive,0.8607301712036133
kerennn bangett sumpahh moodbooster orang orang pintar,positive,0.9906124472618103
please depan univ ambil 2 biar univ indonesia kompetisi,neutral,0.9706812500953674
min nnti s2 kelompok university war 1 univ 5 4 orang gtu bikin kelompok ui 5 orang ugm 5 orang gtuu min,neutral,0.9849544763565063
wajin trend pleaseee biar motivasi keren bangt,positive,0.966101348400116
acara kualitas,positive,0.9606028199195862
ayu netizen viralkan tunjuk power neziten indonesia,neutral,0.991356611251831
acra2 gin hrsnya biar generasi contoh,positive,0.6895363926887512
saintek,negative,0.9439615607261658
cerdas cermat ala university war versi pusing baca subtitle,negative,0.5594462752342224
keren bagus banget,positive,0.9969725608825684
acara korea akhrnya indonesia goodjob ruangguru suka banget acara gin,positive,0.9934054613113403
luarr biasaaa merindingg bangetttt nonton,positive,0.7440162897109985
moga banyakk acar kasih panggung muda mud berprestasiii sedia tonton mutu anak2 kitaa,positive,0.9759938716888428
ting banget mah,positive,0.9105981588363647
asik tonton buru nonton gratis,positive,0.9946250319480896
hai wajib trend atuhh mahh,positive,0.9273251295089722
mantapp cuy,positive,0.9969854950904846
bikin konten,neutral,0.512168288230896
nonton min sub inggris,neutral,0.9953382015228271
trend,positive,0.8406150937080383
keren bngetttt,positive,0.9968575239181519
pas smp suka banget nonton rtv acara cerdas cermat anak anak derajat suka banget nontonya sayang nonton ayo adain program2 anak anak pintar gin,positive,0.992925763130188
ui jago benr,positive,0.9619532823562622
min pas spill jawab dicepetin donggg ngitungnyaaaaaaaa,neutral,0.7272075414657593
trendingin giniian ajah,negative,0.9708926677703857
rilis,neutral,0.7832331657409668
acara,neutral,0.6608153581619263
jngan stop program kya gin terus,negative,0.9434501528739929
beneran merinding beneran merinding sumpah heh situ merinding apa cm nonton smbil pukau,negative,0.9855080246925354
nice try lolos posisi mudah,positive,0.984495222568512
yah hrusnya gin mah trending,negative,0.5234813690185547
seru mpl bjirrrr,positive,0.9940820336341858
keren bangetttt,positive,0.99699866771698
gilaaaaaakkkkkkkk keren abisss ruangguru moga acara motivasi anak anak bangsa kembang intelektual,positive,0.9948378205299377
episode yah,neutral,0.5063544511795044
keren kooook,positive,0.9969011545181274
bagus acara tonton hitung mohon cantum angka hitung biar tau ajar hitung cepat terimakasih,negative,0.8908920884132385
bused anak2 ui encer yak,negative,0.9954008460044861
keren,positive,0.9971580505371094
takut hujat netizen hujat sok asik,negative,0.9981154203414917
sukaa banget acara gin ngomong ngomong maxwel heboh banget anjing suka suka,positive,0.99504554271698
gin wajib trending,positive,0.8146266937255859
dukung acara q,positive,0.9727959036827087
university war ver indonesia inimahhh kerennnnnn ganyangkaa,positive,0.9960231781005859
mantap banget,positive,0.9973880648612976
keren banget acara kaya gin tayang ditv,positive,0.9950513243675232
ingat acara andovi andreas battle kampus vibesnya orang orang pintar saing seruu banget nontonnya,positive,0.9951131939888
jorrrr ipk 5 tu,positive,0.7148808836936951
kakak kakak hebat banget suka banget ngelihat acara,positive,0.9962552785873413
acara indonesia bagus support banget,positive,0.9951393604278564
adain thun acara giniaan,negative,0.7869563102722168
bismillah semogaa pinternyaa nular,positive,0.9681545495986938
keren parah moga acara lanjut,positive,0.9871616959571838
vibes kaya acara variety korea,positive,0.7968196868896484
asli merinding nonton viral,negative,0.5477274060249329
eps2,neutral,0.8252112865447998
expect univ,negative,0.904241144657135
wih mirip2 devil plan,negative,0.8109427690505981
lihat udh pusing duluan orang pinter bedaa,negative,0.997345507144928
episode,negative,0.6124778389930725
seruu bangett,positive,0.9965479969978333
huaaa seruuu,positive,0.9951175451278687
aaaaaa banyakin acara gin muak lihat sinema elektronik bobot,negative,0.9913617968559265
gilaaaakkk 13 scopuss,positive,0.9707900881767273
keren banget acara gin indonesia muda mud minim tahu semangatt ruang guru selang depan indonesia,positive,0.9935958981513977
situ cepet cepet pulang maksud,positive,0.9036930203437805
nonton ikutt ngerjain klu r1 r2 bisaa r2 jwbn 1620 pas teliti 18 tuhh eh 16 nyempil tinggal kurang 2 jdinya 1618 trss pas nonton eh 1618 ronde ke3 nyerah dehh pusingg,negative,0.9953243136405945
waaaa keren banget merinding pas lihat pas lihat univ good luck gais sayang banget ngundurin,positive,0.9936273097991943
bantu trend ngaksih,negative,0.8795182704925537
nonton manna,positive,0.7523055076599121
seruu bangettt sumpah,positive,0.9970132112503052
seru banget asli acara trend dimana2,positive,0.9964917302131653
ayo kak yochan warga unud sama,neutral,0.9931279420852661
merindiiiingggg keren bangettt,positive,0.9964321851730347
acara kualitas,positive,0.9606028199195862
damn seru bangeetttt,positive,0.9935173988342285
wajib viral mah keren mah terima kasih ruangguru,positive,0.9917348623275757
keren,positive,0.9971580505371094
kerennn banget acara semangat adik adik,positive,0.9958536624908447
serta bot,negative,0.5735343098640442
21 54 skip gapapa durasi biar paham,neutral,0.973982572555542
agrhhhh keren bangetttttt,positive,0.9963330030441284
dukung acara gin acara youtuber youtuber challenge,neutral,0.9464727640151978
hebat liat pusying semangat ttp hebat,positive,0.9958016276359558
mati mksdnya,negative,0.6101247668266296
acranya peesis verityshiw korea mantap sii sayang dukung stasiun teletivi gin kalah orang mutu,positive,0.9809160828590393
seruuu paraahhhhh,positive,0.9957049489021301
mohon tri didik acara,neutral,0.9922921657562256
masuk ngeri,negative,0.9867977499961853
gin mau biar indonesia emas 2045,neutral,0.7339164614677429
engsub plsss,negative,0.9642996191978455
keren banget,positive,0.997103750705719
merinding liat,positive,0.529807448387146
6 06 opening baik 2024,neutral,0.7366163730621338
bisa2nya trend,negative,0.9673311710357666
keep strong emilda,positive,0.9624577760696411
tayang btw,neutral,0.8267219066619873
pas mahasiswa indonesia dr negeri gabung rill merinding banget,negative,0.9239680767059326
keren keren banget plss,positive,0.995232880115509
keren keren banget plss,positive,0.995232880115509
keren keren banget plss,positive,0.995232880115509
keren keren banget plss,positive,0.995232880115509
keren keren banget plss,positive,0.995232880115509
mauu nonton nabung episode deh biar puas,positive,0.9380536675453186
keren bangetttttt omg really tuned show moga acara adik adik motivasi ajar prestasi people eliminated keren undang acara pasti menang kalah works,positive,0.9928135275840759
please orangtuanya pinter hebat bngt,positive,0.9905173182487488
asliiii seru banget nonton nambah wawasannn sabar eps,positive,0.9958114624023438
keren,positive,0.9971580505371094
yesaya bangga bgt suka gaya lo,positive,0.9959012866020203
nan,positive,0.5520075559616089
banget banyakin negajawab ketimbang wawancara krna ken lihat,positive,0.6697853207588196
seru banget,positive,0.9968767166137695
seruuu bgttt,positive,0.9961568713188171
lolos hebat,positive,0.9915368556976318
kerennn bangetttt,positive,0.9969072937965393
please emilda keren banget nyalahin gitu ngelakuin baik semangat teruus,positive,0.9929961562156677
merindinggg polllll,negative,0.8730121850967407
kasih subs inggris biar viral tiktok komen org,negative,0.9823434352874756
seru nontonnya 40 menit rasa banget sabar nunggu episode,positive,0.9956291913986206
acara gin gimik gimik kampung episode natural gin okok plisssss yaaa ruang guruuuuuu pribadi mohooonnn acara bagus banget,positive,0.9970365762710571
seru banget,positive,0.9968767166137695
wkwk yesaya plss,negative,0.9803615808486938
kasi anak soshum sulit,negative,0.9955938458442688
acara bagus kualitas keren banget masuk aja jelas singkat,positive,0.9860553741455078
seru banget please keren keren banget,positive,0.9946973323822021
kerenn sumpahhh,positive,0.9965463280677795
sekolah kuliah iri lihat,negative,0.9972553849220276
ruang guru klas cpns,neutral,0.9926239252090454
editor metode kerja mohon tidack cepat bantu kami2 saksi acara iniii,neutral,0.8248227834701538
eps 2,neutral,0.603681206703186
detik cepat berfikirnya baca telaah,positive,0.811403214931488
kaget pas serta bilang takut hujat netizen heh netizen jahat jaga tu keti orang sembarang ditaro situ tertawa ho tertawa ho doank,negative,0.998017430305481
natasha,positive,0.8268000483512878
nana,neutral,0.4649839997291565
pokok lanjut pokok ruang guru best bangettttttttt terima kasih udha kasi tonton kualitas terima kasih ruang guru,positive,0.9935008883476257
gilir jelasin cepat,negative,0.9557062983512878
ngehujat gagal diri situ hebat bangett baik univ loo,negative,0.6822618246078491
seru banget bjirrr,positive,0.9965929388999939
36 13 semangat kak ibnu wakil unhas laga lomba ajar teliti tindak salam makassar,neutral,0.9889378547668457
viral sumpah keren keren bangett,positive,0.9940745234489441
bikin insecure,positive,0.8621929287910461
eliminasi kereeen please awas netizen hujat pites tuhan,negative,0.9936739206314087
hujat netizen kakk ngehujat orang ipknya,negative,0.9972876310348511
parah nonton merinding habis,negative,0.9937450289726257
lihat sampek merinding wajib viral,negative,0.9121347665786743
pas udh lulus nemu acara giniii,neutral,0.7907907366752625
seru bangetttt,positive,0.9968045949935913
shakira dominan banget positive vibe,positive,0.9295911192893982
wehhh,negative,0.8478354215621948
seruuu banget ih,positive,0.9964413046836853
undang hyunbin,neutral,0.9872999787330627
pesona orang pinter,positive,0.993412435054779
keren,positive,0.9971580505371094
langsung salfok ficky vibes ny tu bagus gitu like,neutral,0.8487656116485596
jelas ngapa skip njir paham,negative,0.987327516078949
nyala hebat,positive,0.9947792291641235
min 2 jam,neutral,0.9871286153793335
nagih nontonnya gamau ikut ngitung takut mimisan,negative,0.9972841739654541
asli eps 1 merindingg bgtttt semanagt kakakakakkkuu,negative,0.6137328147888184
kenal udh merinding gueee kerennnn kaliaannnnn,positive,0.987084686756134
kerenn,positive,0.9957095384597778
kak ibnu keren bangetttt,positive,0.9953591227531433
nungguin university war season 2 keren banget big applause ruang guru terimakasih sdh acara hebat ruangguruclashofchampions,positive,0.9840823411941528
sabar ih saing besok univ negri seru bgtttttt,positive,0.9959118366241455
gk sabarr nunggu kompetisi selanjutnyaaa,positive,0.5842640399932861
acara keren,positive,0.9964078068733215
pas diumumin kompetitor baru full merinding,negative,0.983169436454773
kerennn banget banget banget pokoknyaaa,positive,0.9969961643218994
nonton merinding badan selesai cerdas2 moga anak cerdas,positive,0.6594230532646179
kasi menang kasih snack butuh jugaa,negative,0.4499960243701935
keren banget adik adik,positive,0.996517539024353
gin doang mah gabisa,negative,0.9878589510917664
njirr otak langsung insecure kasih langsung ngibar bendera putih,negative,0.9386704564094543
seru banget plis,positive,0.9960129261016846
andai korea lawan indo korea beda indonesia negara korea lbh rumit,negative,0.7855513691902161
keren parahhhhhhhh,negative,0.6012153029441833
keren banget anak2 prestasi indonesia,positive,0.996181845664978
nyala ruang guru,neutral,0.9601355195045471
nyala ruang guru nyala clash champion,neutral,0.9857339859008789
keren banget elim tetep semangat orang hebat keren,positive,0.9958711266517639
planga plongo nonton hitung,negative,0.9801703691482544
masuk hebat banget wooiiiiiii,positive,0.9964619278907776
masya allah anak anak hebat,positive,0.9958838820457458
masuk panitia hasil ditampilin hasil tampilin layar biar tonton ikut bandingin hasil,negative,0.9808247685432434
selamat hebat banget semuaaa lolos semangat keren menang banget lihat iniii,positive,0.9911990761756897
coba share biar challenge,neutral,0.9900245666503906
penasaran ngerjain gimanaa,positive,0.4616403579711914
neng banget nonton orang orang pinter,positive,0.7847514748573303
bangga liat,positive,0.9964798092842102
wahhhhh keren bangetttttttttttttttttttt,positive,0.9951517581939697
adek lolos tahap sedih kesel kecewa marah larut hebat jujur w pribadi iri lihat capai tayang w sedih lihat sadar tibatiba netesin air mata w gabisa mahasiswa prestasi mudah anak cucu w toreh prestasi w bangga putra putri hebat baik bangga banget patah semangat teman teman,negative,0.5269938707351685
aaaaa hebat kerennnn sempat babak okeee tetep kerennnnn,positive,0.9958574175834656
kereen bngtt asliiii lahir sepinter ituu,positive,0.965989351272583
moga bikin indonesia inspirasi,positive,0.9910246133804321
gampang gitu,positive,0.9758731126785278
ah ken ikut kannn sadar lulus 2th wkwkwk nyesel dikittt,negative,0.9977445602416992
bussseeettt otaku pusing pas ronde 3nya hihihi,negative,0.9959491491317749
jagoin naufal hanif mksh ruang guru ngadain kaya gin yah enggak obat kuliah kerja,negative,0.9517198204994202
round 2 pola gas,neutral,0.9733182787895203
nunggu komentar pinter ngitung pinter sains ngaji,negative,0.7928085327148438
wahhhh terimakasih ruang guruu acara kaya giniii haru bangetttt terus konten2 acara kualitas kaya ginii,positive,0.9740900993347168
asliii acara gin diviralinnnn keren bangetttt,positive,0.9967825412750244
barir go go go,neutral,0.4537138342857361
kerennnn bangetttt aww,positive,0.996232807636261
kerennn bangett,positive,0.9967724680900574
maxwell jowo lucu nada bicara e wkwk,neutral,0.5919176936149597
please suka kak shakira pinter banget rendah hati gitu rendah orang semangat kak shakira moga kaya kakak,positive,0.9825348258018494
spechless bgtttttt,positive,0.9888055324554443
neng banget acara moga acara gin nantiii,positive,0.9681029319763184
merinding smpe akhirr kerenn semuaanyaa,negative,0.6230847239494324
kereeen,positive,0.9900578856468201
seru banget,positive,0.9968767166137695
indonesia show university war korean show,neutral,0.9876307845115662
dislike coba,neutral,0.8886422514915466
tetep hebat bangett lolos babak ini mangatt,positive,0.9954522252082825
kereeeen banget banyakin bahas2 kak biar nonton ikut pinter,positive,0.9455460906028748
sumpah keren banget gagal semangat hebat respect,positive,0.9940676689147949
maudyyy kereeennn,positive,0.9880117177963257
tonton merinding mulu hebat semuaaaaa,negative,0.8331071138381958
kerennnn sihhh,positive,0.9968037605285645
keren woyyy anjerrr,positive,0.9928561449050903
kerennnnnnnnn,positive,0.9970927238464355
yesaya belagu sihh wkkw,negative,0.992371678352356
gagal hebat,negative,0.9978255033493042
koleb boy william keren kaya program kakak boy keren,positive,0.995031476020813
seruuuuuu banget sumpah acara2 gin indo kualitas,positive,0.995597779750824
yesaya said beginning easy,positive,0.4182930588722229
allah moga nular pinternya,positive,0.9771677851676941
